university_id,display_name,region,qs_name,the_name,wur_name,in_qs,in_the,in_wur,country_id,country_name
U02516,Volgograd State Technical University,,,Volgograd State Technical University,,False,True,False,C101,russia
U02517,Voronezh State Technical University,,,Voronezh State Technical University,,False,True,False,C101,russia
U02518,University of West Attica,,,University of West Attica,,False,True,False,C042,greece
U02519,Yanshan University,,,Yanshan University,,False,True,False,C023,china
U02520,Yeditepe University,,,Yeditepe University,,False,True,False,C122,turkey
U02521,Zonguldak Bülent Ecevit University,,,Zonguldak Bülent Ecevit University,,False,True,False,C122,turkey
U02522,Abbes Laghrour University of Khenchala,,,Abbes Laghrour University of Khenchala,,False,True,False,C002,algeria
U02523,Abbottabad University of Science and Technology,,,Abbottabad University of Science and Technology,,False,True,False,C089,pakistan
U02524,Abdelhafid Boussouf University Center of Mila,,,Abdelhafid Boussouf University Center of Mila,,False,True,False,C002,algeria
U02525,Abdullah Gül University,,,Abdullah Gül University,,False,True,False,C122,turkey
U02526,Abertay University,,,Abertay University,,False,True,False,C128,united kingdom
U02527,Abia State University,,,Abia State University,,False,True,False,C084,nigeria
U02528,Abrar University,,,Abrar University,,False,True,False,C109,somalia
U02529,Ada Kent University,,,Ada Kent University,,False,True,False,C086,northern cyprus
U02530,Adventist University of Central Africa,,,Adventist University of Central Africa,,False,True,False,C102,rwanda
U02531,AECC University College,,,AECC University College,,False,True,False,C128,united kingdom
U02532,University Center of Aflou,,,University Center of Aflou,,False,True,False,C002,algeria
U02533,University of Agronomic Sciences and Veterinary Medicine of Bucharest,,,University of Agronomic Sciences and Veterinary Medicine of Bucharest,,False,True,False,C100,romania
U02534,Universitas Ahmad Dahlan,,,Universitas Ahmad Dahlan,,False,True,False,C049,indonesia
U02535,University of Ahmed Draia,,,University of Ahmed Draia,,False,True,False,C002,algeria
U02536,Aichi Prefectural University,,,Aichi Prefectural University,,False,True,False,C056,japan
U02537,Université d’Ain Témouchent,,,Université d’Ain Témouchent,,False,True,False,C002,algeria
U02538,Ajeenkya DY Patil University,,,Ajeenkya DY Patil University,,False,True,False,C048,india
U02539,Akhmet Yassawi University,,,Akhmet Yassawi University,,False,True,False,C058,kazakhstan
U02540,Akita Prefectural University,,,Akita Prefectural University,,False,True,False,C056,japan
U02541,Akli Mohand Oulhadj Bouira University,,,Akli Mohand Oulhadj Bouira University,,False,True,False,C002,algeria
U02542,Akwa Ibom State University,,,Akwa Ibom State University,,False,True,False,C084,nigeria
U02543,Al Akhawayn University,,,Al Akhawayn University,,False,True,False,C078,morocco
U02544,Al al-Bayt University,,,Al al-Bayt University,,False,True,False,C057,jordan
U02545,Al-Ayen University,,,Al-Ayen University,,False,True,False,C051,iraq
U02546,Al-Baha University,,,Al-Baha University,,False,True,False,C103,saudi arabia
U02547,Al-Bayan University,,,Al-Bayan University,,False,True,False,C051,iraq
U02548,Albaydha University,,,Albaydha University,,False,True,False,C134,yemen
U02549,Al-Esraa University College,,,Al-Esraa University College,,False,True,False,C051,iraq
U02550,Alex Ekwueme Federal University Ndufu-Alike,,,Alex Ekwueme Federal University Ndufu-Alike,,False,True,False,C084,nigeria
U02551,Al-Farabi University College,,,Al-Farabi University College,,False,True,False,C051,iraq
U02552,Al-Furat Al-Awsat Technical University,,,Al-Furat Al-Awsat Technical University,,False,True,False,C051,iraq
U02553,University of Algiers 1,,,University of Algiers 1,,False,True,False,C002,algeria
U02554,Algiers 2 University,,,Algiers 2 University,,False,True,False,C002,algeria
U02555,University of Algiers 3,,,University of Algiers 3,,False,True,False,C002,algeria
U02556,University of Al-Hamdaniya,,,University of Al-Hamdaniya,,False,True,False,C051,iraq
U02557,Al-Hussein Bin Talal University,,,Al-Hussein Bin Talal University,,False,True,False,C057,jordan
U02558,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,,,Alisher Navo’i Tashkent State University of Uzbek Language and Literature,,False,True,False,C131,uzbekistan
U02559,Al-Janad University for Science and Technology,,,Al-Janad University for Science and Technology,,False,True,False,C134,yemen
U02560,University of Alkafeel,,,University of Alkafeel,,False,True,False,C051,iraq
U02561,Al-Karkh University of Science,,,Al-Karkh University of Science,,False,True,False,C051,iraq
U02562,Al-Kitab University,,,Al-Kitab University,,False,True,False,C051,iraq
U02563,AlMaarefa University,,,AlMaarefa University,,False,True,False,C103,saudi arabia
U02564,Al-Maarif University College,,,Al-Maarif University College,,False,True,False,C051,iraq
U02565,Al-Manara College for Medical Sciences,,,Al-Manara College for Medical Sciences,,False,True,False,C051,iraq
U02566,Almazov National Medical Research Centre,,,Almazov National Medical Research Centre,,False,True,False,C101,russia
U02567,Al-Mustaqbal University,,,Al-Mustaqbal University,,False,True,False,C051,iraq
U02568,Al-Muthanna University,,,Al-Muthanna University,,False,True,False,C051,iraq
U02569,Al-Nisour University College,,,Al-Nisour University College,,False,True,False,C051,iraq
U02570,Al-Noor University College,,,Al-Noor University College,,False,True,False,C051,iraq
U02571,Al-Qalam University College,,,Al-Qalam University College,,False,True,False,C051,iraq
U02572,Al-Qasim Green University,,,Al-Qasim Green University,,False,True,False,C051,iraq
U02573,Al-Quds University,,,Al-Quds University,,False,True,False,C090,palestine
U02574,Al-Rafidain University College,,,Al-Rafidain University College,,False,True,False,C051,iraq
U02575,Al Safwa University College,,,Al Safwa University College,,False,True,False,C051,iraq
U02576,Altınbaş University,,,Altınbaş University,,False,True,False,C122,turkey
U02577,Altoosi University College,,,Altoosi University College,,False,True,False,C051,iraq
U02578,Al Turath University,,,Al Turath University,,False,True,False,C051,iraq
U02579,Al-Zaytoonah University of Jordan,,,Al-Zaytoonah University of Jordan,,False,True,False,C057,jordan
U02580,American University in the Emirates (AUE),,,American University in the Emirates (AUE),,False,True,False,C127,united arab emirates
U02581,American International University – Bangladesh,,,American International University – Bangladesh,,False,True,False,C010,bangladesh
U02582,American University of Madaba,,,American University of Madaba,,False,True,False,C057,jordan
U02583,"Amity University, Chhattisgarh",,,"Amity University, Chhattisgarh",,False,True,False,C048,india
U02584,"Amity University, Gurugram",,,"Amity University, Gurugram",,False,True,False,C048,india
U02585,"Amity University, Gwalior",,,"Amity University, Gwalior",,False,True,False,C048,india
U02586,"Amity University Rajasthan, Jaipur",,,"Amity University Rajasthan, Jaipur",,False,True,False,C048,india
U02587,"Amity University, Mumbai",,,"Amity University, Mumbai",,False,True,False,C048,india
U02588,Anáhuac University,,,Anáhuac University,,False,True,False,C074,mexico
U02589,Andijan Machine-Building Institute,,,Andijan Machine-Building Institute,,False,True,False,C131,uzbekistan
U02590,Andijan State University,,,Andijan State University,,False,True,False,C131,uzbekistan
U02591,Andijan State Medical Institute,,,Andijan State Medical Institute,,False,True,False,C131,uzbekistan
U02592,Andijan State Pedagogical Institute (ASPI),,,Andijan State Pedagogical Institute (ASPI),,False,True,False,C131,uzbekistan
U02593,Andrés Bello Catholic University (UCAB),,,Andrés Bello Catholic University (UCAB),,False,True,False,C132,venezuela
U02594,Anglo-American University,,,Anglo-American University,,False,True,False,C029,czechia
U02595,Ankara Science University,,,Ankara Science University,,False,True,False,C122,turkey
U02596,Applied Science Private University,,,Applied Science Private University,,False,True,False,C057,jordan
U02597,Arab American University,,,Arab American University,,False,True,False,C090,palestine
U02598,Arabian Gulf University,,,Arabian Gulf University,,False,True,False,C009,bahrain
U02599,Arab Open University,,,Arab Open University,,False,True,False,C061,kuwait
U02600,Arkın University of Creative Arts and Design (ARUCAD),,,Arkın University of Creative Arts and Design (ARUCAD),,False,True,False,C086,northern cyprus
U02601,Armenian State Pedagogical University,,,Armenian State Pedagogical University,,False,True,False,C005,armenia
U02602,Arts University Bournemouth,,,Arts University Bournemouth,,False,True,False,C128,united kingdom
U02603,University of the Arts London,,,University of the Arts London,,False,True,False,C128,united kingdom
U02604,Arts University Plymouth,,,Arts University Plymouth,,False,True,False,C128,united kingdom
U02605,Arturo Prat University,,,Arturo Prat University,,False,True,False,C022,chile
U02606,Asahi University,,,Asahi University,,False,True,False,C056,japan
U02607,Ashikaga University,,,Ashikaga University,,False,True,False,C056,japan
U02608,Ashur University College,,,Ashur University College,,False,True,False,C051,iraq
U02609,Atyrau University,,,Atyrau University,,False,True,False,C058,kazakhstan
U02610,Audencia,,,Audencia,,False,True,False,C038,france
U02611,Austral University,,,Austral University,,False,True,False,C004,argentina
U02612,Autonomous University of Chiapas,,,Autonomous University of Chiapas,,False,True,False,C074,mexico
U02613,Azerbaijan University of Architecture and Construction,,,Azerbaijan University of Architecture and Construction,,False,True,False,C008,azerbaijan
U02614,Babcock University,,,Babcock University,,False,True,False,C084,nigeria
U02615,"Bacha Khan University, Charsadda",,,"Bacha Khan University, Charsadda",,False,True,False,C089,pakistan
U02616,Badr University in Cairo (BUC),,,Badr University in Cairo (BUC),,False,True,False,C033,egypt
U02617,Bakrie University,,,Bakrie University,,False,True,False,C049,indonesia
U02618,University of Balochistan,,,University of Balochistan,,False,True,False,C089,pakistan
U02619,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",,,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",,False,True,False,C089,pakistan
U02620,"University of Baltistan, Skardu",,,"University of Baltistan, Skardu",,False,True,False,C089,pakistan
U02621,Bandirma Onyedi Eylül University,,,Bandirma Onyedi Eylül University,,False,True,False,C122,turkey
U02622,Bangabandhu Sheikh Mujibur Rahman Agricultural University,,,Bangabandhu Sheikh Mujibur Rahman Agricultural University,,False,True,False,C010,bangladesh
U02623,Barawa International University,,,Barawa International University,,False,True,False,C109,somalia
U02624,Bashkir State Medical University,,,Bashkir State Medical University,,False,True,False,C101,russia
U02625,Bath Spa University,,,Bath Spa University,,False,True,False,C128,united kingdom
U02626,University of Batna 1,,,University of Batna 1,,False,True,False,C002,algeria
U02627,Bayburt University,,,Bayburt University,,False,True,False,C122,turkey
U02628,Baze University,,,Baze University,,False,True,False,C084,nigeria
U02629,Belarusian State Medical University,,,Belarusian State Medical University,,False,True,False,C011,belarus
U02630,Bells University of Technology,,,Bells University of Technology,,False,True,False,C084,nigeria
U02631,University of Benghazi,,,University of Benghazi,,False,True,False,C065,libya
U02632,Benson Idahosa University,,,Benson Idahosa University,,False,True,False,C084,nigeria
U02633,Beykent University,,,Beykent University,,False,True,False,C122,turkey
U02634,Bilad Alrafidain University College,,,Bilad Alrafidain University College,,False,True,False,C051,iraq
U02635,Biruni University,,,Biruni University,,False,True,False,C122,turkey
U02636,University of Bisha,,,University of Bisha,,False,True,False,C103,saudi arabia
U02637,Bishop Grosseteste University,,,Bishop Grosseteste University,,False,True,False,C128,united kingdom
U02638,University of Bogotá Jorge Tadeo Lozano,,,University of Bogotá Jorge Tadeo Lozano,,False,True,False,C024,colombia
U02639,Bohdan Khmelnytsky National University of Cherkasy,,,Bohdan Khmelnytsky National University of Cherkasy,,False,True,False,C126,ukraine
