university_id,university_name,the_rank_2023,the_rank_2023_numeric,the_2023_rank_type
U3163,University College of Osteopathy,,,Missing
U3164,Ostrogradsky National University of Kremenchuk,,,Missing
U3165,University of Oum El Bouaghi,,,Missing
U3166,Universidad del Pacífico Ecuador,,,Missing
U3167,Palestine Polytechnic University,,,Missing
U3168,Palestine Technical University – Kadoorie,,,Missing
U3169,Universidad de Pamplona,,,Missing
U3170,Panteion University of Social and Political Sciences,,,Missing
U3171,Panthéon-Assas University (Paris 2),,,Missing
U3172,Pavlo Tychyna Uman State Pedagogical University,,,Missing
U3173,University of Petra,,,Missing
U3174,Petre Shotadze Tbilisi Medical Academy,,,Missing
U3175,Petroleum University of Technology,,,Missing
U3176,Petro Mohyla Black Sea National University,,,Missing
U3177,Pharos University,,,Missing
U3178,Philadelphia University (Jordan),,,Missing
U3179,"Plateau State University, Bokkos",,,Missing
U3180,Platov South-Russian State Polytechnic University (NPI),,,Missing
U3181,Plymouth Marjon University,,,Missing
U3182,Polytechnic Institute of Setúbal,,,Missing
U3183,Pontifical Catholic University of Argentina,,,Missing
U3184,University of Poonch Rawalakot,,,Missing
U3185,Universidad Popular Autónoma del Estado de Puebla,,,Missing
U3186,Prefectural University of Hiroshima,,,Missing
U3187,"Presbyterian University, Ghana",,,Missing
U3188,Presidency University,,,Missing
U3189,"University of Professional Studies, Accra",,,Missing
U3190,Prydniprovska State Academy of Civil Engineering and Architecture,,,Missing
U3191,Pskov State University,,,Missing
U3192,PUC-Campinas,,,Missing
U3193,University of Puthisastra,,,Missing
U3194,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",,,Missing
U3195,Queen Arwa University,,,Missing
U3196,Queen Margaret University,,,Missing
U3197,Universidade Rainha Njinga a Mbande (URNM),,,Missing
U3198,Rajamangala University of Technology Isan,,,Missing
U3199,Rajamangala University of Technology Thanyaburi (RMUTT),,,Missing
U3200,Rawalpindi Medical University,,,Missing
U3201,Rennes School of Business,,,Missing
U3202,Ritsumeikan Asia Pacific University (APU),,,Missing
U3203,Rose Bruford College,,,Missing
U3204,Rostov State University of Economics,,,Missing
U3205,Royal Agricultural University,,,Missing
U3206,"Royal Central School of Speech and Drama, University of London",,,Missing
U3207,Royal College of Academics,,,Missing
U3208,Royal College of Art,,,Missing
U3209,Royal Conservatoire of Scotland,,,Missing
U3210,Royal Academy of Dramatic Art (RADA),,,Missing
U3211,Royal Academy of Music,,,Missing
U3212,Royal College of Music,,,Missing
U3213,Royal Northern College of Music,,,Missing
U3214,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,,,Missing
U3215,Russian University of State for Social (RUSS),,,Missing
U3216,Ryazan State Medical University,,,Missing
U3217,University of Sadat City,,,Missing
U3218,University of Saida,,,Missing
U3219,University of Saint Joseph,,,Missing
U3220,Saint Petersburg State Pediatric Medical University,,,Missing
U3221,"Saint Thomas University, Colombia",,,Missing
U3222,Sakon Nakhon Rajabhat University,,,Missing
U3223,Salahaddin University–Erbil,,,Missing
U3224,Samara State Medical University,,,Missing
U3225,Samarkand State University,,,Missing
U3226,Samarkand State Institute of Foreign Languages,,,Missing
U3227,Samarkand State Medical University,,,Missing
U3228,Samsun University,,,Missing
U3229,University of San Martín de Porres,,,Missing
U3230,University of Santander,,,Missing
U3231,Universidad Santo Tomás,,,Missing
U3232,Sarsen Amanzholov East Kazakhstan University,,,Missing
U3233,Satya Wacana Christian University,,,Missing
U3234,Saudi Electronic University,,,Missing
U3235,SBS Swiss Business School,,,Missing
U3236,University of Science and Technology of Southern Philippines (USTP),,,Missing
U3237,SDU University,,,Missing
U3238,Sebha University,,,Missing
U3239,Sefako Makgatho Health Sciences University,,,Missing
U3240,Seisa Dohto University,,,Missing
U3241,Senshu University,,,Missing
U3242,Seyitnazar Seydi Turkmen State Pedagogical Institute,,,Missing
U3243,"Shah Abdul Latif University, Khairpur",,,Missing
U3244,Shaheed Benazir Bhutto Women University Peshawar,,,Missing
U3245,Shaheed Mohtarma Benazir Bhutto Medical University,,,Missing
U3246,Shaheed Zulfiqar Ali Bhutto Medical University,,,Missing
U3247,The University of Shiga Prefecture,,,Missing
U3248,Shonan Institute of Technology,,,Missing
U3249,Silesian University in Opava,,,Missing
U3250,SIMAD University,,,Missing
U3251,Simón Bolívar University (Colombia),,,Missing
U3252,Universidad del Sinú,,,Missing
U3253,Sir Syed University of Engineering and Technology,,,Missing
U3254,Skolkovo Institute of Science and Technology (Skoltech),,,Missing
U3255,"Solent University, Southampton",,,Missing
U3256,"Soochow University, Taiwan",,,Missing
U3257,University of Sopron,,,Missing
U3258,University of Souk Ahras,,,Missing
U3259,Institute of Southern Punjab – Multan,,,Missing
U3260,Southern Technical University,,,Missing
U3261,Sri Balaji Vidyapeeth,,,Missing
U3262,Sri Lanka Institute of Information Technology,,,Missing
U3263,State Energy Institute of Turkmenistan,,,Missing
U3264,Stavropol State Agrarian University,,,Missing
U3265,St Luke’s International University,,,Missing
U3266,"St Mary’s University College, Belfast",,,Missing
U3267,"St Mary’s University, Twickenham",,,Missing
U3268,Stranmillis University College,,,Missing
U3269,University of Suffolk,,,Missing
U3270,University of Sufism and Modern Sciences (USMS),,,Missing
U3271,Sugiyama Jogakuen University,,,Missing
U3272,Sukkur IBA University,,,Missing
U3273,University of Swabi,,,Missing
U3274,Tafila Technical University,,,Missing
U3275,University of Taipei,,,Missing
U3276,Takushoku University,,,Missing
U3277,Tama Art University,,,Missing
U3278,University of Tamanghasset,,,Missing
U3279,Tarlac Agricultural University,,,Missing
U3280,Tarsus University,,,Missing
U3281,Tashkent Institute of Chemical Technology,,,Missing
U3282,Tashkent Institute of Finance,,,Missing
U3283,Tashkent University of Information Technologies,,,Missing
U3284,Tashkent Institute of Irrigation and Agricultural Mechanisation,,,Missing
U3285,Tashkent Medical Academy,,,Missing
U3286,Tashkent Pediatric Medical Institute,,,Missing
U3287,Tashkent Pharmaceutical Institute,,,Missing
U3288,Tashkent State Dental Institute,,,Missing
U3289,Tashkent State University of Economics,,,Missing
U3290,Tashkent State University of Law,,,Missing
U3291,Tashkent State University of Oriental Studies,,,Missing
U3292,Tashkent State Pedagogical University named after Nizami,,,Missing
U3293,Tashkent State Technical University,,,Missing
U3294,Tashkent State Transport University,,,Missing
U3295,Tashkent Institute of Textile and Light Industry,,,Missing
U3296,Tata Institute of Fundamental Research,,,Missing
U3297,Tatung University,,,Missing
U3298,T. C. Demiroğlu Bilim University,,,Missing
U3299,Teacher Education College of Setif,,,Missing
U3300,Technical University of Moldova,,,Missing
U3301,University of Technology Nowshera,,,Missing
U3302,Universidad Técnica de Manabí,,,Missing
U3303,Universidad Tecnológica de Santiago (UTESA),,,Missing
U3304,Tecnológico de Costa Rica,,,Missing
U3305,Instituto Tecnológico Metropolitano,,,Missing
U3306,Teerthanker Mahaveer University,,,Missing
U3307,Teikyo Heisei University,,,Missing
U3308,Institut Teknologi Nasional Bandung (ITENAS Bandung),,,Missing
U3309,University of Telafer,,,Missing
U3310,Institute of Telecommunications and Informatics of Turkmenistan,,,Missing
U3311,Tenri University,,,Missing
U3312,Termez State University,,,Missing
U3313,Termez Institute of Engineering and Technology,,,Missing
U3314,Termiz Institute of Agrotechnology and Innovative Development,,,Missing
U3315,University of the Thai Chamber of Commerce,,,Missing
U3316,University of Thi-Qar,,,Missing
U3317,Thomas Adewumi University,,,Missing
U3318,Tikrit University,,,Missing
U3319,Tishk International University,,,Missing
U3320,Tissemsilt University,,,Missing
U3321,Tohoku Gakuin University,,,Missing
U3322,Tokyo University of Foreign Studies,,,Missing
U3323,Tokyo University of Technology,,,Missing
U3324,Tomsk State Pedagogical University,,,Missing
U3325,Trinity Laban Conservatoire of Music and Dance,,,Missing
U3326,University of Tripoli,,,Missing
U3327,Turan-Astana University,,,Missing
U3328,Turin Polytechnic University in Tashkent,,,Missing
U3329,Turkmen State Architecture and Construction Institute,,,Missing
U3330,Turkmen State Institute of Economics and Management,,,Missing
U3331,Tver State Technical University,,,Missing
U3332,Ubon Ratchathani University,,,Missing
U3333,UBT,,,Missing
U3334,"UEES, Espiritu Santo University",,,Missing
U3335,UIN Sulthan Thaha Saifuddin Jambi,,,Missing
U3336,Ulyanovsk State University,,,Missing
U3337,Ulyanovsk State Technical University,,,Missing
U3338,UNESC,,,Missing
U3339,Unichristus,,,Missing
U3340,Universiapolis – Université Internationale d’Agadir,,,Missing
U3341,Ural State University of Economics,,,Missing
U3342,Ural State Medical University,,,Missing
U3343,Urgench State University,,,Missing
U3344,Uruk University,,,Missing
U3345,Universidad UTE,,,Missing
U3346,National University of Uzbekistan named after Mirzo Ulugbek,,,Missing
U3347,Uzbekistan State University of World Languages,,,Missing
U3348,Uzbek State University of Physical Culture and Sport,,,Missing
U3349,Valahia University of Targoviste,,,Missing
U3350,University of Vale do Itajaí,,,Missing
U3351,Varendra University,,,Missing
U3352,Varna University of Management,,,Missing
U3353,Vasyl Stefanyk Precarpathian National University,,,Missing
U3354,"Veritas University, Abuja",,,Missing
U3355,University of Veterinary Medicine and Pharmacy in Košice,,,Missing
U3356,Vila Velha University,,,Missing
U3357,Vinayaka Mission’s Research Foundation,,,Missing
U3358,Visayas State University,,,Missing
U3359,Visvesvaraya Technological University,,,Missing
U3360,Volgograd State Medical University,,,Missing
U3361,University of Wales Trinity Saint David,,,Missing
U3362,University of Warith Alanbiyaa,,,Missing
U3363,Wasit University,,,Missing
U3364,Westcliff University,,,Missing
U3365,Western Caspian University,,,Missing
U3366,West Ukrainian National University,,,Missing
U3367,WHU: Beisheim,,,Missing
U3368,Women University Mardan,,,Missing
U3369,The Women University Multan,,,Missing
U3370,University of Worcester,,,Missing
U3371,World University of Bangladesh (WUB),,,Missing
U3372,The World Islamic Sciences and Education University (WISE),,,Missing
U3373,Wrexham Glyndwr University,,,Missing
U3374,Writtle University College,,,Missing
U3375,WSB Academy,,,Missing
U3376,Yagshigeldi Kakayev International University of Oil and Gas,,,Missing
U3377,Yamaguchi Prefectural University,,,Missing
U3378,Yanka Kupala State University of Grodno,,,Missing
U3379,Yaşar University,,,Missing
U3380,York St John University,,,Missing
U3381,"Yusuf Maitama Sule University, Kano",,,Missing
U3382,Zarqa University,,,Missing
U3383,Zhetysu University,,,Missing
U3384,Zhytomyr Polytechnic State University,,,Missing
U3385,Ziane Achour University of Djelfa,,,Missing
U3386,Ziauddin University,,,Missing
U3440,"Adamawa State University, Mubi",,,Missing
U3441,Aga Khan University,,,Missing
U3442,Ahl Al Bayt University,,,Missing
U3443,Tashkent Metropolitan University,,,Missing
U3444,Al-Farahidi University,,,Missing
U3445,American University of Nigeria,,,Missing
U3446,Arab Open University – Kuwait,,,Missing
U3447,Arab Open University Lebanon,,,Missing
U3448,Ashur University College,,,Missing
U3449,Augustine University,,,Missing
U3450,"Balochistan University of Engineering and Technology, Khuzdar",,,Missing
U3451,"Bamidele Olumilua University of Education, Science and Technology, Ikere-Ikiti",,,Missing
U3452,Basrah University College of Science and Technology,,,Missing
U3453,Bowen University,,,Missing
U3454,Centro Universitário de Jaguariúna,,,Missing
U3455,Centro Universitário Max Planck,,,Missing
U3456,César Ritz Colleges Switzerland,,,Missing
U3457,Christ University Bengaluru India,,,Missing
U3458,Coal City University,,,Missing
U3459,Cross River University of Technology,,,Missing
U3460,C.V. Raman Global University,,,Missing
U3461,Deraya University,,,Missing
U3462,Dhonburi Rajabhat University,,,Missing
U3463,Dijlah University,,,Missing
U3464,Doğuş University,,,Missing
U3465,Ebonyi State University,,,Missing
U3466,Academy of Economic Studies of Moldova,,,Missing
U3467,"University of Engineering and Technology, Mardan",,,Missing
U3468,ESIC,,,Missing
U3469,Universidade Estadual de Goiás,,,Missing
U3470,European University of Valencia,,,Missing
U3471,Externado University of Colombia,,,Missing
U3472,Federal University Gashua,,,Missing
U3473,Federal University of Lafia,,,Missing
U3474,First Technical University,,,Missing
U3475,Fukui Prefectural University,,,Missing
U3476,Fundação Oswaldo Cruz,,,Missing
U3477,Fundación Universitaria del Área Andina,,,Missing
U3478,Greenwich University,,,Missing
U3479,Gregory University Uturu,,,Missing
U3480,University of Health and Allied Sciences,,,Missing
U3481,Huachiew Chalermprakiet University,,,Missing
U3482,Ignatius Ajuru University of Education,,,Missing
U3483,Jerash Private University,,,Missing
U3484,University of Jos,,,Missing
U3485,Kampala International University,,,Missing
U3486,Karshi State University,,,Missing
U3487,Kermanshah University of Technology,,,Missing
U3488,Khomein University of Medical Sciences,,,Missing
U3489,Kings University,,,Missing
U3490,Kobe City University of Foreign Studies,,,Missing
U3491,Konya Technical University,,,Missing
U3492,KTO Karatay University,,,Missing
U3493,Loei Rajabhat University,,,Missing
U3494,Marian College Kuttikkanam (Autonomous),,,Missing
U3495,Michael and Cecilia Ibru University,,,Missing
U3496,"Michael Okpara University of Agriculture, Umudike",,,Missing
U3497,MIOTI Tech and Business School,,,Missing
U3498,Universidad Monteávila,,,Missing
U3499,Nara Institute of Science and Technology,,,Missing
U3500,National University of Mongolia,,,Missing
U3501,Newman University,,,Missing
U3502,"Nigerian Police Academy, Wudil",,,Missing
U3503,Novena University,,,Missing
U3504,Nursing School of Coimbra,,,Missing
U3505,Olusegun Agagu University of Science and Technology,,,Missing
