university_id,university_name,country_id,country_name,region,match_method,manual_review_required,sources
U2051,tashkent state university of oriental studies,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U2052,tashkent university of information technologies,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U2053,tata institute of fundamental research,C0108,india,,exact_normalized_name,False,THE
U2054,tatung university,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
U2055,taylors university,C0145,malaysia,Asia,exact_normalized_name,False,QS
U2056,t c demiroğlu bilim university,C0257,turkey,,exact_normalized_name,False,THE
U2057,teacher education college of setif,C0005,algeria,,exact_normalized_name,False,THE
U2058,technical university of berlin,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2059,technical university of cartagena,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2060,technical university of clujnapoca,C0194,romania,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2061,technical university of crete,C0089,greece,,exact_normalized_name,False,"THE,WUR"
U2062,technical university of darmstadt,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2063,technical university of denmark,C0058,denmark,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2064,technical university of košice,C0271,slovakia,,exact_normalized_name,False,"THE,WUR"
U2065,technical university of kosice,C0271,slovakia,Europe,exact_normalized_name,False,QS
U2066,technical university of liberec,C0057,czechia,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2067,technical university of loja,C0066,ecuador,,exact_normalized_name,False,"THE,WUR"
U2068,technical university of lublin,C0188,poland,Europe,exact_normalized_name,False,QS
U2069,technical university of madrid,C0216,spain,,exact_normalized_name,False,"THE,WUR"
U2070,technical university of moldova,C0158,moldova,,exact_normalized_name,False,THE
U2071,technical university of munich,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2072,technical university of sofia,C0033,bulgaria,,exact_normalized_name,False,"THE,WUR"
U2073,technion israel institute of technology,C0113,israel,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2074,technische universität bergakademie freiberg,C0086,germany,Europe,exact_normalized_name,False,QS
U2075,technische universität berlin tu berlin,C0086,germany,Europe,exact_normalized_name,False,QS
U2076,technische universität braunschweig,C0086,germany,Europe,exact_normalized_name,False,QS
U2077,technische universität dresden,C0086,germany,Europe,exact_normalized_name,False,QS
U2078,technische universität kaiserslautern,C0086,germany,Europe,exact_normalized_name,False,QS
U2079,technische universität wien,C0015,austria,Europe,exact_normalized_name,False,QS
U2080,technological university dublin,C0112,ireland,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2081,technological university of pereira,C0047,colombia,,exact_normalized_name,False,"THE,WUR"
U2082,tecmilenio university,C0152,mexico,,exact_normalized_name,False,WUR
U2083,tecnológico de costa rica,C0051,costa rica,,exact_normalized_name,False,"THE,WUR"
U2084,tecnológico de costa rica tec,C0051,costa rica,Americas,exact_normalized_name,False,QS
U2085,tecnológico de monterrey,C0152,mexico,Americas,exact_normalized_name,False,QS
U2086,teerthanker mahaveer university,C0108,india,,exact_normalized_name,False,THE
U2087,teesside university,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2088,ştefan cel mare university of suceava,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U2089,tehran university of medical sciences,C0259,iran,,exact_normalized_name,False,"THE,WUR"
U2090,teikyo heisei university,C0116,japan,,exact_normalized_name,False,THE
U2091,teikyo university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2092,tel aviv university,C0113,israel,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2093,telkom university,C0109,indonesia,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2094,temple university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2095,temuco catholic university,C0045,chile,,exact_normalized_name,False,"THE,WUR"
U2096,tenri university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2097,termez institute of engineering and technology,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U2098,termez state university,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U2099,termiz institute of agrotechnology and innovative development,C0248,uzbekistan,,exact_normalized_name,False,THE
U2100,texas am university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2101,texas state university,C0245,united states,,exact_normalized_name,False,"THE,WUR"
U2102,texas tech university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2103,tezpur university,C0108,india,,exact_normalized_name,False,"THE,WUR"
U2104,thammasat university,C0231,thailand,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2105,thapar institute of engineering and technology,C0108,india,,exact_normalized_name,False,"THE,WUR"
U2106,thapar institute of engineering technology,C0108,india,Asia,exact_normalized_name,False,QS
U2107,thiagarajar college of engineering,C0108,india,,exact_normalized_name,False,THE
U2108,thomas adewumi university,C0173,nigeria,,exact_normalized_name,False,THE
U2109,tianjin university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2110,tikrit university,C0111,iraq,,exact_normalized_name,False,"THE,WUR"
U2111,tilburg university,C0168,netherlands,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2112,tishk international university,C0111,iraq,,exact_normalized_name,False,THE
U2113,tissemsilt university,C0005,algeria,,exact_normalized_name,False,THE
U2114,tobb university of economics and technology,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U2115,tohoku gakuin university,C0116,japan,,exact_normalized_name,False,THE
U2116,tohoku university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2117,toho university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2118,tokai university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2119,tokat gaziosmanpaşa university,C0257,turkey,,exact_normalized_name,False,"THE,WUR"
U2120,tokushima university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2121,tokyo city university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2122,tokyo denki university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2123,tokyo institute of technology,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2124,tokyo institute of technology tokyo tech,C0116,japan,Asia,exact_normalized_name,False,QS
U2125,tokyo medical and dental university tmdu,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2126,tokyo medical university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2127,tokyo metropolitan university,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2128,tokyo university of agriculture,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2129,tokyo university of agriculture and technology,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2130,tokyo university of foreign studies,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2131,tokyo university of marine science and technology,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2132,tokyo university of pharmacy and life sciences,C0116,japan,,exact_normalized_name,False,WUR
U2133,tokyo university of science,C0116,japan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2134,tokyo university of technology,C0116,japan,,exact_normalized_name,False,THE
U2135,tomas bata university in zlin,C0057,czechia,Europe,exact_normalized_name,False,QS
U2136,tomas bata university in zlín,C0057,czechia,,exact_normalized_name,False,"THE,WUR"
U2137,tomsk polytechnic university,C0195,russian federation,,exact_normalized_name,False,THE
U2138,tomsk state pedagogical university,C0195,russian federation,,exact_normalized_name,False,THE
U2139,tomsk state university,C0195,russian federation,Europe,exact_normalized_name,False,"QS,THE"
U2140,tomsk state university of control systems and radioelectronics,C0195,russian federation,,exact_normalized_name,False,THE
U2141,ton duc thang university,C0251,viet nam,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2142,tongji university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2143,toraighyrov university,C0118,kazakhstan,Asia,exact_normalized_name,False,"QS,THE"
U2144,toronto metropolitan university,C0039,canada,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2145,tottori university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2146,toyama prefectural university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2147,toyohashi university of technology tut,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2148,toyota technological institute,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2149,toyo university,C0116,japan,,exact_normalized_name,False,"THE,WUR"
U2150,transilvania university of brașov,C0194,romania,,exact_normalized_name,False,"THE,WUR"
U2151,transilvania university of brasov,C0194,romania,Europe,exact_normalized_name,False,QS
U2152,tribhuvan university,C0167,nepal,,exact_normalized_name,False,"THE,WUR"
U2153,trinity college dublin,C0112,ireland,,exact_normalized_name,False,"THE,WUR"
U2154,trinity college dublin the university of dublin,C0112,ireland,Europe,exact_normalized_name,False,QS
U2155,trinity laban conservatoire of music and dance,C0244,united kingdom,,exact_normalized_name,False,"THE,WUR"
U2156,tshwane university of technology,C0212,south africa,,exact_normalized_name,False,WUR
U2157,tsinghua university,C0046,china mainland,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2158,tu braunschweig,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2159,tu dortmund university,C0086,germany,Europe,exact_normalized_name,False,"QS,THE,WUR"
U2160,tu dresden,C0086,germany,,exact_normalized_name,False,"THE,WUR"
U2161,tufts university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2162,tulane university,C0245,united states,Americas,exact_normalized_name,False,"QS,THE,WUR"
U2163,tula state university,C0195,russian federation,,exact_normalized_name,False,THE
U2164,tunghai university,C0267,taiwan,Asia,exact_normalized_name,False,"QS,THE,WUR"
U2165,turanastana university,C0118,kazakhstan,,exact_normalized_name,False,THE
U2166,turin polytechnic university in tashkent,C0248,uzbekistan,,exact_normalized_name,False,"THE,WUR"
U2167,turkmen state architecture and construction institute,C0238,turkmenistan,,exact_normalized_name,False,THE
U2168,turkmen state institute of economics and management,C0238,turkmenistan,,exact_normalized_name,False,THE
U2169,tu wien,C0015,austria,,exact_normalized_name,False,"THE,WUR"
U2170,tver state technical university,C0195,russian federation,,exact_normalized_name,False,THE
U2171,tzu chi university,C0267,taiwan,,exact_normalized_name,False,"THE,WUR"
