university_id,university_name,country_id,country_name,region
U03312,university of technology iraq,C102,Iraq,Middle East & North Africa
U03313,university of technology nowshera,C171,Pakistan,South Asia
U03314,university of technology of compiègne,C072,France,Europe & Central Asia
U03315,university of technology of troyes,C072,France,Europe & Central Asia
U03316,university of technology sydney,C012,Australia,East Asia & Pacific
U03317,university of technology sydney,,,
U03318,university of tehran,C101,"Iran, Islamic Rep.",
U03319,university of tehran,C101,"Iran, Islamic Rep.",
U03320,university of tehran,,,
U03321,university of telafer,C102,Iraq,Middle East & North Africa
U03322,university of texas at arlington,C228,United States,North America
U03323,university of texas at arlington,,,
U03324,university of texas at austin,C228,United States,North America
U03325,university of texas at dallas,C228,United States,North America
U03326,university of texas at el paso,C228,United States,North America
U03327,university of texas at san antonio,C228,United States,North America
U03328,university of texas dallas,C228,United States,North America
U03329,university of texas el paso,C228,United States,North America
U03330,university of texas rio grande valley,C228,United States,North America
U03331,university of the aegean,C084,Greece,Europe & Central Asia
U03332,university of the andes chile,C037,Chile,Latin America & Caribbean
U03333,university of the andes colombia,C043,Colombia,Latin America & Caribbean
U03334,university of the andes venezuela,C231,"Venezuela, RB",
U03335,university of the arts london,C076,United Kingdom,Europe & Central Asia
U03336,university of the balearic islands,C066,Spain,Europe & Central Asia
U03337,university of the basque country,C066,Spain,Europe & Central Asia
U03338,university of the free state,C239,South Africa,Sub-Saharan Africa
U03339,university of the highlands and islands,C076,United Kingdom,Europe & Central Asia
U03340,university of the north colombia,C043,Colombia,Latin America & Caribbean
U03341,university of the pacific,C228,United States,North America
U03342,university of the peloponnese,C084,Greece,Europe & Central Asia
U03343,university of the philippines,C174,Philippines,East Asia & Pacific
U03344,university of the punjab,C171,Pakistan,South Asia
U03345,university of the ryukyus,C108,Japan,East Asia & Pacific
U03346,university of the south pacific,C071,Fiji,East Asia & Pacific
U03347,university of the sunshine coast,C012,Australia,East Asia & Pacific
U03348,university of the thai chamber of commerce,C214,Thailand,East Asia & Pacific
U03349,university of the west of england,C076,United Kingdom,Europe & Central Asia
U03350,university of the west of scotland,C076,United Kingdom,Europe & Central Asia
U03351,university of the west of scotland,,,
U03352,university of the western cape,C239,South Africa,Sub-Saharan Africa
U03353,university of the western cape,,,
U03354,university of the witwatersrand,C239,South Africa,Sub-Saharan Africa
U03355,university of the witwatersrand,,,
U03356,university of thessaly,C084,Greece,Europe & Central Asia
U03357,university of thiqar,C102,Iraq,Middle East & North Africa
U03358,university of toledo,C228,United States,North America
U03359,university of toledo,,,
U03360,university of toronto,C034,Canada,North America
U03361,university of tours,C072,France,Europe & Central Asia
U03362,university of toyama,C108,Japan,East Asia & Pacific
U03363,university of trento,C105,Italy,Europe & Central Asia
U03364,university of trieste,C105,Italy,Europe & Central Asia
U03365,university of tripoli,C121,Libya,Middle East & North Africa
U03366,university of tromsø the arctic university of norway,C165,Norway,Europe & Central Asia
U03367,university of trásosmontes and alto douro,C180,Portugal,Europe & Central Asia
U03368,university of tsukuba,C108,Japan,East Asia & Pacific
U03369,university of tulsa,C228,United States,North America
U03370,university of tunis,C220,Tunisia,Middle East & North Africa
U03371,university of tunis el manar,C220,Tunisia,Middle East & North Africa
U03372,university of turin,C105,Italy,Europe & Central Asia
U03373,university of turku,C070,Finland,Europe & Central Asia
U03374,university of turku,,,
U03375,university of tuscia,C105,Italy,Europe & Central Asia
U03376,university of twente,C164,Netherlands,Europe & Central Asia
U03377,university of tyumen,C186,Russian Federation,
U03378,university of tübingen,C052,Germany,Europe & Central Asia
U03379,university of udine,C105,Italy,Europe & Central Asia
U03380,university of ulsan,C115,"Korea, Rep.",
U03381,university of ulsan,,,
U03382,university of urbino carlo bo,C105,Italy,Europe & Central Asia
U03383,university of utah,C228,United States,North America
U03384,university of uyo,C162,Nigeria,Sub-Saharan Africa
U03385,university of vaasa,C070,Finland,Europe & Central Asia
U03386,university of vale do itajaí,C028,Brazil,Latin America & Caribbean
U03387,university of valencia,C066,Spain,Europe & Central Asia
U03388,university of valladolid,C066,Spain,Europe & Central Asia
U03389,university of valparaíso,C037,Chile,Latin America & Caribbean
U03390,university of venda,C239,South Africa,Sub-Saharan Africa
U03391,university of vermont,C228,United States,North America
U03392,university of veterinary and animal sciences lahore,C171,Pakistan,South Asia
U03393,university of veterinary medicine and pharmacy in košice,C204,Slovak Republic,Europe & Central Asia
U03394,university of vic central university of catalonia,C066,Spain,Europe & Central Asia
U03395,university of victoria,C034,Canada,North America
U03396,university of victoria uvic,C034,Canada,North America
U03397,university of vienna,C013,Austria,Europe & Central Asia
U03398,university of vigo,C066,Spain,Europe & Central Asia
U03399,university of virginia,C228,United States,North America
U03400,university of virginia main campus,C228,United States,North America
U03401,university of waikato,C168,New Zealand,East Asia & Pacific
U03402,university of wales trinity saint david,C076,United Kingdom,Europe & Central Asia
U03403,university of warith alanbiyaa,C102,Iraq,Middle East & North Africa
U03404,university of warmia and mazury in olsztyn,C177,Poland,Europe & Central Asia
U03405,university of warsaw,C177,Poland,Europe & Central Asia
U03406,university of warwick,C076,United Kingdom,Europe & Central Asia
U03407,university of warwick,,,
U03408,university of washington,C228,United States,North America
U03409,university of waterloo,C034,Canada,North America
U03410,university of west attica,C084,Greece,Europe & Central Asia
U03411,university of west bohemia,C051,Czech Republic,Europe & Central Asia
U03412,university of west london,C076,United Kingdom,Europe & Central Asia
U03413,university of western macedonia,C084,Greece,Europe & Central Asia
U03414,university of westminster,C076,United Kingdom,Europe & Central Asia
U03415,university of winchester,C076,United Kingdom,Europe & Central Asia
U03416,university of windsor,C034,Canada,North America
U03417,university of windsor,,,
U03418,university of wisconsin milwaukee,C228,United States,North America
U03419,university of wisconsinmadison,C228,United States,North America
U03420,university of wisconsinmilwaukee,C228,United States,North America
U03421,university of witwatersrand,C239,South Africa,Sub-Saharan Africa
U03422,university of wollongong,C012,Australia,East Asia & Pacific
U03423,university of wolverhampton,C076,United Kingdom,Europe & Central Asia
U03424,university of wolverhampton,,,
U03425,university of worcester,C076,United Kingdom,Europe & Central Asia
U03426,university of wroclaw,C177,Poland,Europe & Central Asia
U03427,university of wrocław,C177,Poland,Europe & Central Asia
U03428,university of wuppertal,C052,Germany,Europe & Central Asia
U03429,university of wuppertal,,,
U03430,university of wyoming,C228,United States,North America
U03431,university of würzburg,C052,Germany,Europe & Central Asia
U03432,university of yamanashi,C108,Japan,East Asia & Pacific
U03433,university of york,C076,United Kingdom,Europe & Central Asia
U03434,university of zagreb,C094,Croatia,Europe & Central Asia
U03435,university of zambia,C240,Zambia,Sub-Saharan Africa
U03436,university of zanjan,C101,"Iran, Islamic Rep.",
U03437,university of zaragoza,C066,Spain,Europe & Central Asia
U03438,university of zimbabwe,C241,Zimbabwe,Sub-Saharan Africa
U03439,university of zurich,C035,Switzerland,Europe & Central Asia
U03440,university of łódź,C177,Poland,Europe & Central Asia
U03441,university of žilina,C204,Slovak Republic,Europe & Central Asia
U03442,university paris 2 panthéonassas,C072,France,Europe & Central Asia
U03443,university politehnica of bucharest,C185,Romania,Europe & Central Asia
U03444,university politehnica of timisoara upt,C185,Romania,Europe & Central Asia
U03445,university rey juan carlos,C066,Spain,Europe & Central Asia
U03446,university ulm,C052,Germany,Europe & Central Asia
U03447,università cattolica del sacro cuore,C105,Italy,Europe & Central Asia
U03448,università degli studi della tuscia university of tuscia,C105,Italy,Europe & Central Asia
U03449,università degli studi di bergamo,C105,Italy,Europe & Central Asia
U03450,università degli studi di pavia,C105,Italy,Europe & Central Asia
U03451,università degli studi di perugia,C105,Italy,Europe & Central Asia
U03452,università degli studi di udine,C105,Italy,Europe & Central Asia
U03453,università degli studi roma tre,C105,Italy,Europe & Central Asia
U03454,università del salento,C105,Italy,Europe & Central Asia
U03455,università della svizzera italiana,C035,Switzerland,Europe & Central Asia
U03456,università di padova,C105,Italy,Europe & Central Asia
U03457,università vitasalute san raffaele,C105,Italy,Europe & Central Asia
U03458,universität bremen,C052,Germany,Europe & Central Asia
U03459,universität des saarlandes,C052,Germany,Europe & Central Asia
U03460,universität duisburgessen,C052,Germany,Europe & Central Asia
U03461,universität hamburg,C052,Germany,Europe & Central Asia
U03462,universität heidelberg,C052,Germany,Europe & Central Asia
U03463,universität heidelberg,,,
U03464,universität innsbruck,C013,Austria,Europe & Central Asia
U03465,universität jena,C052,Germany,Europe & Central Asia
U03466,universität konstanz,C052,Germany,Europe & Central Asia
U03467,universität leipzig,C052,Germany,Europe & Central Asia
U03468,universität mannheim,C052,Germany,Europe & Central Asia
U03469,universität potsdam,C052,Germany,Europe & Central Asia
U03470,universität regensburg,C052,Germany,Europe & Central Asia
U03471,universität rostock,C052,Germany,Europe & Central Asia
U03472,universität siegen,C052,Germany,Europe & Central Asia
U03473,universität stuttgart,C052,Germany,Europe & Central Asia
