university_id,university_name,country_name,openalex_id,openalex_display_name,openalex_country_code,openalex_country,openalex_ror,openalex_works_count,openalex_works_2023,openalex_works_2024,openalex_works_2025
U3108,Universidad Nacional de Chimborazo,Ecuador,,,,,,,,,
U3109,Universidad Nacional de Itapúa,Paraguay,,,,,,,,,
U3110,Universidad Nacional de Rafaela (UNRaf),Argentina,,,,,,,,,
U3111,Nagoya University of Commerce & Business,Japan,,,,,,,,,
U3112,Nakhchivan State University,Azerbaijan,,,,,,,,,
U3113,Nakhon Ratchasima Rajabhat University,Thailand,,,,,,,,,
U3114,Namal University,Pakistan,,,,,,,,,
U3115,Namangan Engineering Construction Institute,Uzbekistan,,,,,,,,,
U3116,Namangan Institute of Engineering and Technology,Uzbekistan,,,,,,,,,
U3117,Namangan State University,Uzbekistan,,,,,,,,,
U3118,"Nasarawa State University, Keffi",Nigeria,,,,,,,,,
U3119,National Film and Television School,United Kingdom,,,,,,,,,
U3120,National University of Food Technologies,Ukraine,,,,,,,,,
U3121,National University Odessa Law Academy,Ukraine,,,,,,,,,
U3122,The National University of Ostroh Academy,Ukraine,,,,,,,,,
U3123,National Polytechnic University of Armenia,Armenia,,,,,,,,,
U3124,National University of Quilmes,Argentina,,,,,,,,,
U3125,National School of Artificial Intelligence (ENSIA),Algeria,,,,,,,,,
U3126,"National University of Science and Technology, Oman",Oman,,,,,,,,,
U3127,"National University, Sudan",Sudan,,,,,,,,,
U3128,National Textile University,Pakistan,,,,,,,,,
U3129,National Transport University,Ukraine,,,,,,,,,
U3130,National University of Water and Environmental Engineering,Ukraine,,,,,,,,,
U3131,National University “Yuri Kondratyuk Poltava Polytechnic”,Ukraine,,,,,,,,,
U3132,Navoi State Pedagogical Institute,Uzbekistan,,,,,,,,,
U3133,Netaji Subhas University of Technology,India,,,,,,,,,
U3134,Niger Delta University,Nigeria,,,,,,,,,
U3135,Nihon Pharmaceutical University,Japan,,,,,,,,,
U3136,Niigata University of Health and Welfare,Japan,,,,,,,,,
U3137,University of Niigata Prefecture,Japan,,,,,,,,,
U3138,Ninevah University,Iraq,,,,,,,,,
U3139,Nitte (Deemed to be University),India,,,,,,,,,
U3140,University of Northampton,United Kingdom,,,,,,,,,
U3141,Northeast Ohio Medical University,United States,,,,,,,,,
U3142,Northern Border University,Saudi Arabia,,,,,,,,,
U3143,Northern Technical University,Iraq,,,,,,,,,
U3144,Norwich University of the Arts,United Kingdom,,,,,,,,,
U3145,University Centre of El-Bayadh,Algeria,,,,,,,,,
U3146,University of Nova Gorica,Slovenia,,,,,,,,,
U3147,Novosibirsk State University of Economics and Management,Russian Federation,,,,,,,,,
U3148,Nueva Ecija University of Science and Technology (NEUST),Philippines,,,,,,,,,
U3149,Universidad Nur,Bolivia,,,,,,,,,
U3150,October 6 University,Egypt,,,,,,,,,
U3151,October University for Modern Sciences and Arts (MSA),Egypt,,,,,,,,,
U3152,Odesa I.I. Mechnikov National University,Ukraine,,,,,,,,,
U3153,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,,,,,,,,,
U3154,University of Okara,Pakistan,,,,,,,,,
U3155,Omsk State Agrarian University,Russian Federation,,,,,,,,,
U3156,Open Christian University,South Africa,,,,,,,,,
U3157,Université d’Oran 2 Mohamed Ben Ahmed,Algeria,,,,,,,,,
U3158,Oran Graduate School of Economics,Algeria,,,,,,,,,
U3159,Orel State Agrarian University named after N.V. Parahin,Russian Federation,,,,,,,,,
U3160,Orel State University named after I.S. Turgenev,Russian Federation,,,,,,,,,
U3161,ORT Uruguay University,Uruguay,,,,,,,,,
U3162,Osol Al-Deen University College,Iraq,,,,,,,,,
U3163,University College of Osteopathy,United Kingdom,,,,,,,,,
U3164,Ostrogradsky National University of Kremenchuk,Ukraine,,,,,,,,,
U3165,University of Oum El Bouaghi,Algeria,,,,,,,,,
U3166,Universidad del Pacífico Ecuador,Ecuador,,,,,,,,,
U3167,Palestine Polytechnic University,Palestine,,,,,,,,,
U3168,Palestine Technical University – Kadoorie,Palestine,,,,,,,,,
U3169,Universidad de Pamplona,Colombia,,,,,,,,,
U3170,Panteion University of Social and Political Sciences,Greece,,,,,,,,,
U3171,Panthéon-Assas University (Paris 2),France,,,,,,,,,
U3172,Pavlo Tychyna Uman State Pedagogical University,Ukraine,,,,,,,,,
U3173,University of Petra,Jordan,,,,,,,,,
U3174,Petre Shotadze Tbilisi Medical Academy,Georgia,,,,,,,,,
U3175,Petroleum University of Technology,Iran,,,,,,,,,
U3176,Petro Mohyla Black Sea National University,Ukraine,,,,,,,,,
U3177,Pharos University,Egypt,,,,,,,,,
U3178,Philadelphia University (Jordan),Jordan,,,,,,,,,
U3179,"Plateau State University, Bokkos",Nigeria,,,,,,,,,
U3180,Platov South-Russian State Polytechnic University (NPI),Russian Federation,,,,,,,,,
U3181,Plymouth Marjon University,United Kingdom,,,,,,,,,
U3182,Polytechnic Institute of Setúbal,Portugal,,,,,,,,,
U3183,Pontifical Catholic University of Argentina,Argentina,,,,,,,,,
U3184,University of Poonch Rawalakot,Pakistan,,,,,,,,,
U3185,Universidad Popular Autónoma del Estado de Puebla,Mexico,,,,,,,,,
U3186,Prefectural University of Hiroshima,Japan,,,,,,,,,
U3187,"Presbyterian University, Ghana",Ghana,,,,,,,,,
U3188,Presidency University,India,,,,,,,,,
U3189,"University of Professional Studies, Accra",Ghana,,,,,,,,,
U3190,Prydniprovska State Academy of Civil Engineering and Architecture,Ukraine,,,,,,,,,
U3191,Pskov State University,Russian Federation,,,,,,,,,
U3192,PUC-Campinas,Brazil,,,,,,,,,
U3193,University of Puthisastra,Cambodia,,,,,,,,,
U3194,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Pakistan,,,,,,,,,
U3195,Queen Arwa University,Yemen,,,,,,,,,
U3196,Queen Margaret University,United Kingdom,,,,,,,,,
U3197,Universidade Rainha Njinga a Mbande (URNM),Angola,,,,,,,,,
U3198,Rajamangala University of Technology Isan,Thailand,,,,,,,,,
U3199,Rajamangala University of Technology Thanyaburi (RMUTT),Thailand,,,,,,,,,
U3200,Rawalpindi Medical University,Pakistan,,,,,,,,,
U3201,Rennes School of Business,France,,,,,,,,,
U3202,Ritsumeikan Asia Pacific University (APU),Japan,,,,,,,,,
U3203,Rose Bruford College,United Kingdom,,,,,,,,,
U3204,Rostov State University of Economics,Russian Federation,,,,,,,,,
U3205,Royal Agricultural University,United Kingdom,,,,,,,,,
U3206,"Royal Central School of Speech and Drama, University of London",United Kingdom,,,,,,,,,
U3207,Royal College of Academics,Luxembourg,,,,,,,,,
U3208,Royal College of Art,United Kingdom,,,,,,,,,
U3209,Royal Conservatoire of Scotland,United Kingdom,,,,,,,,,
U3210,Royal Academy of Dramatic Art (RADA),United Kingdom,,,,,,,,,
U3211,Royal Academy of Music,United Kingdom,,,,,,,,,
U3212,Royal College of Music,United Kingdom,,,,,,,,,
U3213,Royal Northern College of Music,United Kingdom,,,,,,,,,
U3214,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,Russian Federation,,,,,,,,,
U3215,Russian University of State for Social (RUSS),Russian Federation,,,,,,,,,
U3216,Ryazan State Medical University,Russian Federation,,,,,,,,,
U3217,University of Sadat City,Egypt,,,,,,,,,
U3218,University of Saida,Algeria,,,,,,,,,
U3219,University of Saint Joseph,Macao,,,,,,,,,
U3220,Saint Petersburg State Pediatric Medical University,Russian Federation,,,,,,,,,
U3221,"Saint Thomas University, Colombia",Colombia,,,,,,,,,
U3222,Sakon Nakhon Rajabhat University,Thailand,,,,,,,,,
U3223,Salahaddin University–Erbil,Iraq,,,,,,,,,
U3224,Samara State Medical University,Russian Federation,,,,,,,,,
U3225,Samarkand State University,Uzbekistan,,,,,,,,,
U3226,Samarkand State Institute of Foreign Languages,Uzbekistan,,,,,,,,,
U3227,Samarkand State Medical University,Uzbekistan,,,,,,,,,
U3228,Samsun University,Turkey,,,,,,,,,
U3229,University of San Martín de Porres,Peru,,,,,,,,,
U3230,University of Santander,Colombia,,,,,,,,,
U3231,Universidad Santo Tomás,Chile,,,,,,,,,
U3232,Sarsen Amanzholov East Kazakhstan University,Kazakhstan,,,,,,,,,
U3233,Satya Wacana Christian University,Indonesia,,,,,,,,,
U3234,Saudi Electronic University,Saudi Arabia,,,,,,,,,
U3235,SBS Swiss Business School,Switzerland,,,,,,,,,
U3236,University of Science and Technology of Southern Philippines (USTP),Philippines,,,,,,,,,
U3237,SDU University,Kazakhstan,,,,,,,,,
U3238,Sebha University,Libya,,,,,,,,,
U3239,Sefako Makgatho Health Sciences University,South Africa,,,,,,,,,
U3240,Seisa Dohto University,Japan,,,,,,,,,
U3241,Senshu University,Japan,,,,,,,,,
U3242,Seyitnazar Seydi Turkmen State Pedagogical Institute,Turkmenistan,,,,,,,,,
U3243,"Shah Abdul Latif University, Khairpur",Pakistan,,,,,,,,,
U3244,Shaheed Benazir Bhutto Women University Peshawar,Pakistan,,,,,,,,,
U3245,Shaheed Mohtarma Benazir Bhutto Medical University,Pakistan,,,,,,,,,
U3246,Shaheed Zulfiqar Ali Bhutto Medical University,Pakistan,,,,,,,,,
U3247,The University of Shiga Prefecture,Japan,,,,,,,,,
U3248,Shonan Institute of Technology,Japan,,,,,,,,,
U3249,Silesian University in Opava,Czech Republic,,,,,,,,,
U3250,SIMAD University,Somalia,,,,,,,,,
U3251,Simón Bolívar University (Colombia),Colombia,,,,,,,,,
U3252,Universidad del Sinú,Colombia,,,,,,,,,
U3253,Sir Syed University of Engineering and Technology,Pakistan,,,,,,,,,
U3254,Skolkovo Institute of Science and Technology (Skoltech),Russian Federation,,,,,,,,,
U3255,"Solent University, Southampton",United Kingdom,,,,,,,,,
U3256,"Soochow University, Taiwan",Taiwan,,,,,,,,,
U3257,University of Sopron,Hungary,,,,,,,,,
U3258,University of Souk Ahras,Algeria,,,,,,,,,
U3259,Institute of Southern Punjab – Multan,Pakistan,,,,,,,,,
U3260,Southern Technical University,Iraq,,,,,,,,,
U3261,Sri Balaji Vidyapeeth,India,,,,,,,,,
U3262,Sri Lanka Institute of Information Technology,Sri Lanka,,,,,,,,,
U3263,State Energy Institute of Turkmenistan,Turkmenistan,,,,,,,,,
U3264,Stavropol State Agrarian University,Russian Federation,,,,,,,,,
U3265,St Luke’s International University,Japan,,,,,,,,,
U3266,"St Mary’s University College, Belfast",United Kingdom,,,,,,,,,
U3267,"St Mary’s University, Twickenham",United Kingdom,,,,,,,,,
U3268,Stranmillis University College,United Kingdom,,,,,,,,,
U3269,University of Suffolk,United Kingdom,,,,,,,,,
U3270,University of Sufism and Modern Sciences (USMS),Pakistan,,,,,,,,,
U3271,Sugiyama Jogakuen University,Japan,,,,,,,,,
U3272,Sukkur IBA University,Pakistan,,,,,,,,,
U3273,University of Swabi,Pakistan,,,,,,,,,
U3274,Tafila Technical University,Jordan,,,,,,,,,
U3275,University of Taipei,Taiwan,,,,,,,,,
U3276,Takushoku University,Japan,,,,,,,,,
U3277,Tama Art University,Japan,,,,,,,,,
U3278,University of Tamanghasset,Algeria,,,,,,,,,
U3279,Tarlac Agricultural University,Philippines,,,,,,,,,
U3280,Tarsus University,Turkey,,,,,,,,,
U3281,Tashkent Institute of Chemical Technology,Uzbekistan,,,,,,,,,
U3282,Tashkent Institute of Finance,Uzbekistan,,,,,,,,,
U3283,Tashkent University of Information Technologies,Uzbekistan,,,,,,,,,
U3284,Tashkent Institute of Irrigation and Agricultural Mechanisation,Uzbekistan,,,,,,,,,
U3285,Tashkent Medical Academy,Uzbekistan,,,,,,,,,
U3286,Tashkent Pediatric Medical Institute,Uzbekistan,,,,,,,,,
U3287,Tashkent Pharmaceutical Institute,Uzbekistan,,,,,,,,,
U3288,Tashkent State Dental Institute,Uzbekistan,,,,,,,,,
U3289,Tashkent State University of Economics,Uzbekistan,,,,,,,,,
U3290,Tashkent State University of Law,Uzbekistan,,,,,,,,,
U3291,Tashkent State University of Oriental Studies,Uzbekistan,,,,,,,,,
U3292,Tashkent State Pedagogical University named after Nizami,Uzbekistan,,,,,,,,,
U3293,Tashkent State Technical University,Uzbekistan,,,,,,,,,
U3294,Tashkent State Transport University,Uzbekistan,,,,,,,,,
U3295,Tashkent Institute of Textile and Light Industry,Uzbekistan,,,,,,,,,
U3296,Tata Institute of Fundamental Research,India,,,,,,,,,
U3297,Tatung University,Taiwan,,,,,,,,,
U3298,T. C. Demiroğlu Bilim University,Turkey,,,,,,,,,
U3299,Teacher Education College of Setif,Algeria,,,,,,,,,
U3300,Technical University of Moldova,Moldova,,,,,,,,,
U3301,University of Technology Nowshera,Pakistan,,,,,,,,,
U3302,Universidad Técnica de Manabí,Ecuador,,,,,,,,,
U3303,Universidad Tecnológica de Santiago (UTESA),Dominican Republic,,,,,,,,,
U3304,Tecnológico de Costa Rica,Costa Rica,,,,,,,,,
U3305,Instituto Tecnológico Metropolitano,Colombia,,,,,,,,,
U3306,Teerthanker Mahaveer University,India,,,,,,,,,
U3307,Teikyo Heisei University,Japan,,,,,,,,,
U3308,Institut Teknologi Nasional Bandung (ITENAS Bandung),Indonesia,,,,,,,,,
U3309,University of Telafer,Iraq,,,,,,,,,
U3310,Institute of Telecommunications and Informatics of Turkmenistan,Turkmenistan,,,,,,,,,
U3311,Tenri University,Japan,,,,,,,,,
U3312,Termez State University,Uzbekistan,,,,,,,,,
U3313,Termez Institute of Engineering and Technology,Uzbekistan,,,,,,,,,
U3314,Termiz Institute of Agrotechnology and Innovative Development,Uzbekistan,,,,,,,,,
U3315,University of the Thai Chamber of Commerce,Thailand,,,,,,,,,
U3316,University of Thi-Qar,Iraq,,,,,,,,,
U3317,Thomas Adewumi University,Nigeria,,,,,,,,,
U3318,Tikrit University,Iraq,,,,,,,,,
U3319,Tishk International University,Iraq,,,,,,,,,
U3320,Tissemsilt University,Algeria,,,,,,,,,
U3321,Tohoku Gakuin University,Japan,,,,,,,,,
U3322,Tokyo University of Foreign Studies,Japan,,,,,,,,,
U3323,Tokyo University of Technology,Japan,,,,,,,,,
U3324,Tomsk State Pedagogical University,Russian Federation,,,,,,,,,
U3325,Trinity Laban Conservatoire of Music and Dance,United Kingdom,,,,,,,,,
U3326,University of Tripoli,Libya,,,,,,,,,
U3327,Turan-Astana University,Kazakhstan,,,,,,,,,
U3328,Turin Polytechnic University in Tashkent,Uzbekistan,,,,,,,,,
U3329,Turkmen State Architecture and Construction Institute,Turkmenistan,,,,,,,,,
U3330,Turkmen State Institute of Economics and Management,Turkmenistan,,,,,,,,,
U3331,Tver State Technical University,Russian Federation,,,,,,,,,
U3332,Ubon Ratchathani University,Thailand,,,,,,,,,
U3333,UBT,Unknown,,,,,,,,,
U3334,"UEES, Espiritu Santo University",Ecuador,,,,,,,,,
U3335,UIN Sulthan Thaha Saifuddin Jambi,Indonesia,,,,,,,,,
U3336,Ulyanovsk State University,Russian Federation,,,,,,,,,
U3337,Ulyanovsk State Technical University,Russian Federation,,,,,,,,,
U3338,UNESC,Brazil,,,,,,,,,
U3339,Unichristus,Brazil,,,,,,,,,
U3340,Universiapolis – Université Internationale d’Agadir,Morocco,,,,,,,,,
U3341,Ural State University of Economics,Russian Federation,,,,,,,,,
U3342,Ural State Medical University,Russian Federation,,,,,,,,,
U3343,Urgench State University,Uzbekistan,,,,,,,,,
U3344,Uruk University,Iraq,,,,,,,,,
U3345,Universidad UTE,Ecuador,,,,,,,,,
U3346,National University of Uzbekistan named after Mirzo Ulugbek,Uzbekistan,,,,,,,,,
U3347,Uzbekistan State University of World Languages,Uzbekistan,,,,,,,,,
U3348,Uzbek State University of Physical Culture and Sport,Uzbekistan,,,,,,,,,
U3349,Valahia University of Targoviste,Romania,,,,,,,,,
U3350,University of Vale do Itajaí,Brazil,,,,,,,,,
U3351,Varendra University,Bangladesh,,,,,,,,,
U3352,Varna University of Management,Bulgaria,,,,,,,,,
U3353,Vasyl Stefanyk Precarpathian National University,Ukraine,,,,,,,,,
U3354,"Veritas University, Abuja",Nigeria,,,,,,,,,
U3355,University of Veterinary Medicine and Pharmacy in Košice,Slovakia,,,,,,,,,
U3356,Vila Velha University,Brazil,,,,,,,,,
U3357,Vinayaka Mission’s Research Foundation,India,,,,,,,,,
U3358,Visayas State University,Philippines,,,,,,,,,
U3359,Visvesvaraya Technological University,India,,,,,,,,,
U3360,Volgograd State Medical University,Russian Federation,,,,,,,,,
U3361,University of Wales Trinity Saint David,United Kingdom,,,,,,,,,
U3362,University of Warith Alanbiyaa,Iraq,,,,,,,,,
U3363,Wasit University,Iraq,,,,,,,,,
U3364,Westcliff University,United States,,,,,,,,,
U3365,Western Caspian University,Azerbaijan,,,,,,,,,
U3366,West Ukrainian National University,Ukraine,,,,,,,,,
U3367,WHU: Beisheim,Germany,,,,,,,,,
U3368,Women University Mardan,Pakistan,,,,,,,,,
U3369,The Women University Multan,Pakistan,,,,,,,,,
U3370,University of Worcester,United Kingdom,,,,,,,,,
U3371,World University of Bangladesh (WUB),Bangladesh,,,,,,,,,
U3372,The World Islamic Sciences and Education University (WISE),Jordan,,,,,,,,,
U3373,Wrexham Glyndwr University,United Kingdom,,,,,,,,,
U3374,Writtle University College,United Kingdom,,,,,,,,,
U3375,WSB Academy,Poland,,,,,,,,,
U3376,Yagshigeldi Kakayev International University of Oil and Gas,Turkmenistan,,,,,,,,,
U3377,Yamaguchi Prefectural University,Japan,,,,,,,,,
U3378,Yanka Kupala State University of Grodno,Belarus,,,,,,,,,
U3379,Yaşar University,Turkey,,,,,,,,,
U3380,York St John University,United Kingdom,,,,,,,,,
U3381,"Yusuf Maitama Sule University, Kano",Nigeria,,,,,,,,,
U3382,Zarqa University,Jordan,,,,,,,,,
U3383,Zhetysu University,Kazakhstan,,,,,,,,,
U3384,Zhytomyr Polytechnic State University,Ukraine,,,,,,,,,
U3385,Ziane Achour University of Djelfa,Algeria,,,,,,,,,
U3386,Ziauddin University,Pakistan,,,,,,,,,
U3387,Hong Kong Polytechnic University,Unknown,,,,,,,,,
U3388,University of Montreal,Unknown,,,,,,,,,
U3389,University of Duisburg-Essen,Germany,,,,,,,,,
U3390,Golestan University of Medical Sciences,Iran,,,,,,,,,
U3391,University of New Mexico (Main campus),United States,,,,,,,,,
U3392,Federal University of Toulouse Midi-Pyrénées,France,,,,,,,,,
U3393,"Islamic Azad University, Najafabad Branch (IAUN)",Iran,,,,,,,,,
U3394,Constructor University Bremen,Unknown,,,,,,,,,
U3395,Kermanshah University of Medical Sciences,Iran,,,,,,,,,
U3396,Southwestern University of Finance and Economics,China,,,,,,,,,
U3397,SUNY University at Albany,United States,,,,,,,,,
U3398,Université Bourgogne Franche-Comté (UBFC),France,,,,,,,,,
U3399,University of Desarrollo,Chile,,,,,,,,,
U3400,Graphic Era University,Unknown,,,,,,,,,
U3401,Indian Institute of Technology Indore,India,,,,,,,,,
U3402,Majmaah University,Saudi Arabia,,,,,,,,,
U3403,University of Perugia,Italy,,,,,,,,,
U3404,University of Strasbourg,France,,,,,,,,,
U3405,University of Dayton,United States,,,,,,,,,
U3406,University of Missouri-St Louis,United States,,,,,,,,,
U3407,National Institute of Technology Hamirpur,India,,,,,,,,,
U3408,Shahid Beheshti University,Iran,,,,,,,,,
U3409,Southern Illinois University Carbondale,United States,,,,,,,,,
U3410,University of Thessaly,Greece,,,,,,,,,
U3411,University of Wisconsin-Milwaukee,United States,,,,,,,,,
U3412,"China University of Geosciences, Beijing",China,,,,,,,,,
U3413,Creighton University,United States,,,,,,,,,
U3414,Guangxi University,China,,,,,,,,,
U3415,Hyogo College of Medicine,Japan,,,,,,,,,
U3416,Jiangxi University of Finance and Economics,China,,,,,,,,,
U3417,University of Leoben,Austria,,,,,,,,,
U3418,Lusophone University of Humanities and Technologies,Portugal,,,,,,,,,
U3419,Menoufia University,Egypt,,,,,,,,,
U3420,SWPS University of Social Sciences and Humanities,Poland,,,,,,,,,
U3421,Zhejiang University of Technology,China,,,,,,,,,
U3422,University of Colorado Colorado Springs,United States,,,,,,,,,
U3423,University of Fort Hare,South Africa,,,,,,,,,
U3424,Fujian Normal University,China,,,,,,,,,
U3425,Grand Valley State University,United States,,,,,,,,,
U3426,University of North Carolina Wilmington,United States,,,,,,,,,
U3427,Shahid Rajaee Teacher Training University,Iran,,,,,,,,,
U3428,Southwest Jiaotong University,Unknown,,,,,,,,,
U3429,Tshwane University of Technology,South Africa,,,,,,,,,
U3430,Universidade Federal do Triângulo Mineiro,Brazil,,,,,,,,,
U3431,Universidade Federal do Vale do São Francisco,Brazil,,,,,,,,,
U3432,Federal University of Pelotas,Brazil,,,,,,,,,
U3433,Federal University of Piauí,Brazil,,,,,,,,,
U3434,Federal University of the State of Rio de Janeiro (UNIRIO),Brazil,,,,,,,,,
U3435,Federal University of Vales do Jequitinhonha e Mucuri,Brazil,,,,,,,,,
