university_id,university_name,country_code,country_name,country_name_canonical,wb_country_code,wb_region,wb_income_group
U3335,UIN Sulthan Thaha Saifuddin Jambi,,Indonesia,indonesia,IDN,East Asia & Pacific,Lower middle income
U3336,Ulyanovsk State University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3337,Ulyanovsk State Technical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3338,UNESC,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3339,Unichristus,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3340,Universiapolis – Université Internationale d’Agadir,,Morocco,morocco,MAR,Middle East & North Africa,Lower middle income
U3341,Ural State University of Economics,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3342,Ural State Medical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3343,Urgench State University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3344,Uruk University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3345,Universidad UTE,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U3346,National University of Uzbekistan named after Mirzo Ulugbek,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3347,Uzbekistan State University of World Languages,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3348,Uzbek State University of Physical Culture and Sport,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3349,Valahia University of Targoviste,,Romania,romania,ROU,Europe & Central Asia,Upper middle income
U3350,University of Vale do Itajaí,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3351,Varendra University,,Bangladesh,bangladesh,BGD,South Asia,Low income
U3352,Varna University of Management,,Bulgaria,bulgaria,BGR,Europe & Central Asia,Upper middle income
U3353,Vasyl Stefanyk Precarpathian National University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3354,"Veritas University, Abuja",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3355,University of Veterinary Medicine and Pharmacy in Košice,,Slovakia,slovakia,SVK,Europe & Central Asia,High income: OECD
U3356,Vila Velha University,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3357,Vinayaka Mission’s Research Foundation,,India,india,IND,South Asia,Lower middle income
U3358,Visayas State University,,Philippines,philippines,PHL,East Asia & Pacific,Lower middle income
U3359,Visvesvaraya Technological University,,India,india,IND,South Asia,Lower middle income
U3360,Volgograd State Medical University,,Russian Federation,russia,RUS,Europe & Central Asia,High income: nonOECD
U3361,University of Wales Trinity Saint David,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3362,University of Warith Alanbiyaa,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3363,Wasit University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3364,Westcliff University,,United States,united states,USA,North America,High income: OECD
U3365,Western Caspian University,,Azerbaijan,azerbaijan,AZE,Europe & Central Asia,Upper middle income
U3366,West Ukrainian National University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3367,WHU: Beisheim,,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U3368,Women University Mardan,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3369,The Women University Multan,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3370,University of Worcester,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3371,World University of Bangladesh (WUB),,Bangladesh,bangladesh,BGD,South Asia,Low income
U3372,The World Islamic Sciences and Education University (WISE),,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3373,Wrexham Glyndwr University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3374,Writtle University College,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3375,WSB Academy,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U3376,Yagshigeldi Kakayev International University of Oil and Gas,,Turkmenistan,turkmenistan,TKM,Europe & Central Asia,Upper middle income
U3377,Yamaguchi Prefectural University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3378,Yanka Kupala State University of Grodno,,Belarus,belarus,BLR,Europe & Central Asia,Upper middle income
U3379,Yaşar University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U3380,York St John University,,United Kingdom,united kingdom,GBR,Europe & Central Asia,High income: OECD
U3381,"Yusuf Maitama Sule University, Kano",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3382,Zarqa University,,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3383,Zhetysu University,,Kazakhstan,kazakhstan,KAZ,Europe & Central Asia,Upper middle income
U3384,Zhytomyr Polytechnic State University,,Ukraine,ukraine,UKR,Europe & Central Asia,Lower middle income
U3385,Ziane Achour University of Djelfa,,Algeria,algeria,DZA,Middle East & North Africa,Upper middle income
U3386,Ziauddin University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3387,Hong Kong Polytechnic University,,Unknown,unknown,,,
U3388,University of Montreal,,Unknown,unknown,,,
U3389,University of Duisburg-Essen,,Germany,germany,DEU,Europe & Central Asia,High income: OECD
U3390,Golestan University of Medical Sciences,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3391,University of New Mexico (Main campus),,United States,united states,USA,North America,High income: OECD
U3392,Federal University of Toulouse Midi-Pyrénées,,France,france,FRA,Europe & Central Asia,High income: OECD
U3393,"Islamic Azad University, Najafabad Branch (IAUN)",,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3394,Constructor University Bremen,,Unknown,unknown,,,
U3395,Kermanshah University of Medical Sciences,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3396,Southwestern University of Finance and Economics,,China,china,CHN,East Asia & Pacific,Upper middle income
U3397,SUNY University at Albany,,United States,united states,USA,North America,High income: OECD
U3398,Université Bourgogne Franche-Comté (UBFC),,France,france,FRA,Europe & Central Asia,High income: OECD
U3399,University of Desarrollo,,Chile,chile,CHL,Latin America & Caribbean,High income: OECD
U3400,Graphic Era University,,Unknown,unknown,,,
U3401,Indian Institute of Technology Indore,,India,india,IND,South Asia,Lower middle income
U3402,Majmaah University,,Saudi Arabia,saudi arabia,SAU,Middle East & North Africa,High income: nonOECD
U3403,University of Perugia,,Italy,italy,ITA,Europe & Central Asia,High income: OECD
U3404,University of Strasbourg,,France,france,FRA,Europe & Central Asia,High income: OECD
U3405,University of Dayton,,United States,united states,USA,North America,High income: OECD
U3406,University of Missouri-St Louis,,United States,united states,USA,North America,High income: OECD
U3407,National Institute of Technology Hamirpur,,India,india,IND,South Asia,Lower middle income
U3408,Shahid Beheshti University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3409,Southern Illinois University Carbondale,,United States,united states,USA,North America,High income: OECD
U3410,University of Thessaly,,Greece,greece,GRC,Europe & Central Asia,High income: OECD
U3411,University of Wisconsin-Milwaukee,,United States,united states,USA,North America,High income: OECD
U3412,"China University of Geosciences, Beijing",,China,china,CHN,East Asia & Pacific,Upper middle income
U3413,Creighton University,,United States,united states,USA,North America,High income: OECD
U3414,Guangxi University,,China,china,CHN,East Asia & Pacific,Upper middle income
U3415,Hyogo College of Medicine,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3416,Jiangxi University of Finance and Economics,,China,china,CHN,East Asia & Pacific,Upper middle income
U3417,University of Leoben,,Austria,austria,AUT,Europe & Central Asia,High income: OECD
U3418,Lusophone University of Humanities and Technologies,,Portugal,portugal,PRT,Europe & Central Asia,High income: OECD
U3419,Menoufia University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3420,SWPS University of Social Sciences and Humanities,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U3421,Zhejiang University of Technology,,China,china,CHN,East Asia & Pacific,Upper middle income
U3422,University of Colorado Colorado Springs,,United States,united states,USA,North America,High income: OECD
U3423,University of Fort Hare,,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U3424,Fujian Normal University,,China,china,CHN,East Asia & Pacific,Upper middle income
U3425,Grand Valley State University,,United States,united states,USA,North America,High income: OECD
U3426,University of North Carolina Wilmington,,United States,united states,USA,North America,High income: OECD
U3427,Shahid Rajaee Teacher Training University,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
U3428,Southwest Jiaotong University,,Unknown,unknown,,,
U3429,Tshwane University of Technology,,South Africa,south africa,ZAF,Sub-Saharan Africa,Upper middle income
U3430,Universidade Federal do Triângulo Mineiro,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3431,Universidade Federal do Vale do São Francisco,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3432,Federal University of Pelotas,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3433,Federal University of Piauí,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3434,Federal University of the State of Rio de Janeiro (UNIRIO),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3435,Federal University of Vales do Jequitinhonha e Mucuri,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3436,University of Łódź,,Poland,poland,POL,Europe & Central Asia,High income: OECD
U3437,University of Passo Fundo (UPF),,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3438,Technical University of Loja,,Ecuador,ecuador,ECU,Latin America & Caribbean,Upper middle income
U3439,Tokyo University of Pharmacy and Life Sciences,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3440,"Adamawa State University, Mubi",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3441,Aga Khan University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3442,Ahl Al Bayt University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3443,Tashkent Metropolitan University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3444,Al-Farahidi University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3445,American University of Nigeria,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3446,Arab Open University – Kuwait,,Kuwait,kuwait,KWT,Middle East & North Africa,High income: nonOECD
U3447,Arab Open University Lebanon,,Lebanon,lebanon,LBN,Middle East & North Africa,Upper middle income
U3448,Ashur University College,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3449,Augustine University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3450,"Balochistan University of Engineering and Technology, Khuzdar",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3451,"Bamidele Olumilua University of Education, Science and Technology, Ikere-Ikiti",,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3452,Basrah University College of Science and Technology,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3453,Bowen University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3454,Centro Universitário de Jaguariúna,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3455,Centro Universitário Max Planck,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3456,César Ritz Colleges Switzerland,,Switzerland,switzerland,CHE,Europe & Central Asia,High income: OECD
U3457,Christ University Bengaluru India,,India,india,IND,South Asia,Lower middle income
U3458,Coal City University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3459,Cross River University of Technology,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3460,C.V. Raman Global University,,India,india,IND,South Asia,Lower middle income
U3461,Deraya University,,Egypt,egypt,EGY,Middle East & North Africa,Lower middle income
U3462,Dhonburi Rajabhat University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3463,Dijlah University,,Iraq,iraq,IRQ,Middle East & North Africa,Upper middle income
U3464,Doğuş University,,Turkey,turkey,TUR,Europe & Central Asia,Upper middle income
U3465,Ebonyi State University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3466,Academy of Economic Studies of Moldova,,Moldova,moldova,MDA,Europe & Central Asia,Lower middle income
U3467,"University of Engineering and Technology, Mardan",,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3468,ESIC,,Unknown,unknown,,,
U3469,Universidade Estadual de Goiás,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3470,European University of Valencia,,Spain,spain,ESP,Europe & Central Asia,High income: OECD
U3471,Externado University of Colombia,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3472,Federal University Gashua,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3473,Federal University of Lafia,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3474,First Technical University,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3475,Fukui Prefectural University,,Japan,japan,JPN,East Asia & Pacific,High income: OECD
U3476,Fundação Oswaldo Cruz,,Brazil,brazil,BRA,Latin America & Caribbean,Upper middle income
U3477,Fundación Universitaria del Área Andina,,Colombia,colombia,COL,Latin America & Caribbean,Upper middle income
U3478,Greenwich University,,Pakistan,pakistan,PAK,South Asia,Lower middle income
U3479,Gregory University Uturu,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3480,University of Health and Allied Sciences,,Ghana,ghana,GHA,Sub-Saharan Africa,Lower middle income
U3481,Huachiew Chalermprakiet University,,Thailand,thailand,THA,East Asia & Pacific,Upper middle income
U3482,Ignatius Ajuru University of Education,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3483,Jerash Private University,,Jordan,jordan,JOR,Middle East & North Africa,Upper middle income
U3484,University of Jos,,Nigeria,nigeria,NGA,Sub-Saharan Africa,Lower middle income
U3485,Kampala International University,,Uganda,uganda,UGA,Sub-Saharan Africa,Low income
U3486,Karshi State University,,Uzbekistan,uzbekistan,UZB,Europe & Central Asia,Lower middle income
U3487,Kermanshah University of Technology,,Iran,iran,IRN,Middle East & North Africa,Upper middle income
